_id,AN_BASE,CD_PROGRAMA,NM_PROGRAMA,CD_ENTIDADE_CAPES,SG_ENTIDADE_ENSINO,NM_ENTIDADE_ENSINO,ID_ADD_PRODUCAO_INTELECTUAL,ID_PRODUCAO_INTELECTUAL,NM_PRODUCAO,ID_SUBTIPO_PRODUCAO,NM_SUBTIPO_PRODUCAO,ID_AREA_CONCENTRACAO,NM_AREA_CONCENTRACAO,ID_LINHA_PESQUISA,NM_LINHA_PESQUISA,ID_PROJETO,NM_PROJETO,DH_INICIO_AREA_CONC,DH_FIM_AREA_CONC,DH_INICIO_LINHA,DH_FIM_LINHA,DT_TITULACAO,DS_PALAVRA_CHAVE,DS_ABSTRACT,DS_KEYWORD,IN_TRABALHO_MESMA_AREA,NM_TP_VINCULO,IN_ORIENT_PARTICIPOU_BANCA,DS_BIBLIOTECA_DEPOSITARIA,ID_TP_EXPECTATIVA_ATUACAO,NM_EXPECTATIVA_ATUACAO,ID_PESSOA_DISCENTE,NM_DISCENTE,DT_MATRICULA,ID_GRAU_ACADEMICO,NM_GRAU_ACADEMICO,NM_ORIENTADOR,DS_CATEGORIA_ORIENTADOR,NM_CATEGORIA_DOCENTE,NM_REGIAO,SG_UF_IES,NM_UF_IES,CD_GRANDE_AREA_CONHECIMENTO,NM_GRANDE_AREA_CONHECIMENTO,CD_AREA_CONHECIMENTO,NM_AREA_CONHECIMENTO,CD_SUBAREA_CONHECIMENTO,NM_SUBAREA_CONHECIMENTO,CD_ESPECIALIDADE,NM_ESPECIALIDADE,NM_AREA_AVALIACAO,NR_VOLUME,NR_PAGINAS,NM_IDIOMA,DS_RESUMO,DS_URL_TEXTO_COMPLETO,ID_PESSOA_ORIENTADOR,IN_TCC_COM_VINCULO_PRODUCAO,ID_ADD_PRODUCAO_VINCULO_CT,ano_referencia
326,2017,25001019077P3,CIÊNCIA DA INFORMAÇÃO,25001019,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,22053294,5210428,A CANTORIA DE VIOLA COMO REGISTRO DE MEMÓRIA E DISSEMINAÇÃO DE INFORMAÇÃO NA REGIÃO DO CARIRI: LEGITIMAÇÃO E CONTRADIÇÃO,2,DISSERTAÇÃO,76619,"INFORMAÇÃO, MEMÓRIA E TECNOLOGIA",82937.0,MEMÓRIA DA INFORMAÇÃO CIENTÍFICA E TECNOLÓGICA,261251.0,A PRÁTICA DA PESQUISA E OS QUADROS TEÓRICOS CONCORRENTES NO CAMPO DE PRODUÇÃO CIENTÍFICA EM CIÊNCIA DA INFORMAÇÃO,01JAN2012:00:00:00,,01JAN2012:00:00:00,,21FEB2017:00:00:00,MEMÓRIA;ORALIDADE;CANTORIA DE VIOLA;CARIRI CEARENSE,"IT CONSIDERS THE VIOLA SINGING AS ELEMENT OF INFORMATION, DISSEMINATION AND REGISTER OF MEMORY. IT QUESTIONS HOW THE VIOLA SINGING IS MANIFESTED AS A REGISTER OF MEMORY AND TRANSMISSION OF INFORMATION, BEING THE SPECIFIC OBJECTIVES: A) TO ANALYSE IN THE LITERATURE OF THE INFORMATION SCIENCE AREA THE (ORAL) CONCEPT OF MEMORY AND ITS CONSTITUTING ELEMENTS, AS REGISTER OF CULTURE AND TRADITION; B) TO CHARACTERIZE THE CREATION AND REPRODUCTION OF THE VIOLA SINGING RECOGNIZING THE ORAL REGISTER OF INFORMATION AS MEMORY ELEMENT OF THE CARIRI REGION CULTURE; C) TO VERIFY HOW THE PROCESS OF VIOLA SINGING REGISTER TAKES PLACE, AS A WAY OF LEGITIMATING THE COLLECTIVE PRODUCTION. IT HOLDS BIBLIOGRAPHICAL RESEARCH, DIRECT OBSERVATION AND INTERVIEWS WITH THE SUBJECTS WITH THE SUBJECTS OF THE RESEARCH, PARTICIPANTS OF THE EVENTS HOSTED IN THE REGION OF CARIRI CEARENSE, MAINLY IN THE CITY OF JUAZEIRO DO NORTE-CE. IT PRESENTS AS RESULTS THE FOLLOWING CONSIDERATIONS: THERE IS NOT ANY CONSENSUS ABOUT THE CONCEPT OF MEMORY, MAINLY IN THE LITERATURE OF THE INFORMATION SCIENCE WHICH TAKES ADVANTAGE FROM THE FRUITFUL STUDIES OF OTHER MAJORS; THAT THE CREATION AND REPRODUCTION OF VIOLA SINGING HAPPEN SPONTANEOUSLY AND TO FULLY ENJOY IT ONE MUST ATTEND THE SPECTACLE, AND, AT LAST, THAT THE PROCESSES OF REGISTER AND LEGITIMATION ARE IMPORTANT TO THE MANIFESTATION, BUT ITS PRACTITIONERS ARE NOT CONCERNED ABOUT THESE ISSUES.",MEMORY;ORALITY;VIOLA SINGING;CARIRI CEARENSE,1,CLT,1,BDTD - UFPE,4,PROFISSIONAL AUTÔNOMO,1307889,PALOMA ISRAELY BARBOSA DE SA,06MAR2015:00:00:00,27,MESTRADO,LEILAH SANTIAGO BUFREM,DOCENTE,PERMANENTE,NORDESTE,PE,PERNAMBUCO,60000007,CIÊNCIAS SOCIAIS APLICADAS,60700009,CIÊNCIA DA INFORMAÇÃO,NA,NÃO SE APLICA,NA,NÃO SE APLICA,COMUNICAÇÃO E INFORMAÇÃO,1,98,PORTUGUES,"CONSIDERA A CANTORIA DE VIOLA COMO ELEMENTO DE DISSEMINAÇÃO DE INFORMAÇÃO E REGISTRO DE MEMÓRIA. QUESTIONA DE QUE FORMA A CANTORIA DE VIOLA SE MANIFESTA ENQUANTO REGISTRO DE MEMÓRIA E TRANSMISSÃO DE INFORMAÇÃO, TENDO COMO OBJETIVOS ESPECÍFICOS: A) ANALISAR JUNTO À LITERATURA DA ÁREA DE CIÊNCIA DA INFORMAÇÃO O CONCEITO DE MEMÓRIA (ORAL) E SEUS ELEMENTOS CONSTITUINTES, ENQUANTO REGISTRO DE CULTURA E TRADIÇÃO; B) CARACTERIZAR A CRIAÇÃO E REPRODUÇÃO DA CANTORIA DE VIOLA RECONHECENDO O REGISTRO ORAL DE INFORMAÇÃO COMO ELEMENTO DE MEMÓRIA DA CULTURA DA REGIÃO DO CARIRI; C) VERIFICAR COMO SE DÁ O PROCESSO DE REGISTRO DA CANTORIA DE VIOLA, ENQUANTO FORMA DE LEGITIMAR A PRODUÇÃO COLETIVA. REALIZA PESQUISA BIBLIOGRÁFICA, OBSERVAÇÃO DIRETA E ENTREVISTAS COM OS SUJEITOS DA PESQUISA, PARTICIPANTES DOS EVENTOS SEDIADOS NA REGIÃO DO CARIRI CEARENSE, SOBRETUDO NA CIDADE DE JUAZEIRO DO NORTE-CE. APRESENTA COMO RESULTADOS AS SEGUINTES CONSIDERAÇÕES: QUE NÃO HÁ CONSENSO QUANTO AO CONCEITO DE MEMÓRIA, SOBRETUDO NA LITERATURA DA CIÊNCIA DA INFORMAÇÃO QUE APROVEITA OS ESTUDOS JÁ FECUNDOS EM OUTRAS ÁREAS; CONSTATA QUE A CRIAÇÃO E A REPRODUÇÃO DA CANTORIA DE VIOLA SE DÃO DE MODO ESPONTÂNEO E PARA DESFRUTÁ-LA EM SUA TOTALIDADE É PRECISO ESTAR PRESENTE NO ESPETÁCULO E, CONCLUI QUE OS PROCESSOS DE REGISTRO E LEGITIMAÇÃO SÃO IMPORTANTES PARA A MANIFESTAÇÃO, MAS OS SEUS SUJEITOS PRATICANTES NÃO SE PREOCUPAM COM ESSAS QUESTÕES.",https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoConclusao/viewTrabalhoConclusao.jsf?popup=true&id_trabalho=5210428,47021,SIM,31845191,2017
327,2017,25001019077P3,CIÊNCIA DA INFORMAÇÃO,25001019,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,22053295,5211183,A REDE MEMORIAL: A PRESERVAÇÃO E O ACESSO EM PERNAMBUCO,2,DISSERTAÇÃO,76619,"INFORMAÇÃO, MEMÓRIA E TECNOLOGIA",82937.0,MEMÓRIA DA INFORMAÇÃO CIENTÍFICA E TECNOLÓGICA,102109.0,PATRIMÔNIO DIGITAL AMEAÇADO,01JAN2012:00:00:00,,01JAN2012:00:00:00,,23FEB2017:00:00:00,SISTEMA MEMORIAL;REDE MEMORIAL DE PERNAMBUCO;MEMÓRIA;PRESERVAÇÃO;INFORMAÇÃO;COLABORATIVIDADE,"THROUGHOUT ITS HISTORY, PERNAMBUCO HAS ACCUMULATED AN IMPORTANT LEGACY OF RECORDS THAT, DESPITE THE INESTIMABLE IMPORTANCE OF MEMORY FOR NATIONAL HISTORY AND CULTURE, HAVE LONG BEEN CARELESSLY EXPOSED TO THE ENTROPIC ACTION OF TIME, TOGETHER WITH THE ABSENCE OF INCENTIVE PROGRAMS FOR THE PUBLIC ACCESS AND PRESERVATION. STARTING FROM THE PERCEPTION OF THIS PROBLEM, THE MEMORIAL NETWORK OF PERNAMBUCO WAS CREATED IN 2009, A SYSTEM BASED ON THE ARTICULATION AND THE COLLABORATIVE WORK AMONG THE MEMORY INSTITUTIONS OF THE STATE, RESPONSIBLE FOR THE CUSTODY OF THESE REGISTRIES. THE WORK LAUNCHES A PERSPECTIVE AND PROSPECTIVE LOOK AT THE ACTIVITY OF THE MEMORIAL NETWORK OF PERNAMBUCO, ANALYZING ITS PRINCIPLES AND PRACTICES. THE MEMORIAL SYSTEM CAN BE SEEN AS A METHODOLOGY OF STUDY UNDER CONSTRUCTION, A CATEGORY OF SCIENTIFIC WORK THAT HAS HELPED TO SEE RELATIONAL CHAINS OPERATING WITHIN MEMORY INSTITUTIONS. WE PERFORMED A BIBLIOGRAPHIC RESEARCH ON THE THEMES OF MEMORY, PRESERVATION, ACCESS, SYSTEMS AND NETWORKING. THE CORPUS WAS COMPOSED OF INTERVIEWS WITH REPRESENTATIVES OF SOME INSTITUTIONS THAT ARE PART OF THE MEMORIAL NETWORK OF PERNAMBUCO, AND RESULTS IN AN ANALYSIS OF ITS CONTRIBUTION TO THE PRESERVATION OF PERNAMBUCO'S MEMORY, AND ITS IMPACT ON THE DEVELOPMENT OF A CULTURE FOCUSED ON ACCESS TO INFORMATION IN INSTITUTIONS INVOLVED.",MEMORIAL SYSTEM;MEMORIAL NETWORK OF PERNAMBUCO;MEMORY;PRESERVATION;INFORMATION;COLLABORATIVE,1,CLT,1,BDTD - UFPE,4,PROFISSIONAL AUTÔNOMO,1307495,THALYTA CAVALCANTE ALENCAR,06MAR2015:00:00:00,27,MESTRADO,MARCOS GALINDO LIMA,DOCENTE,PERMANENTE,NORDESTE,PE,PERNAMBUCO,60000007,CIÊNCIAS SOCIAIS APLICADAS,60700009,CIÊNCIA DA INFORMAÇÃO,NA,NÃO SE APLICA,NA,NÃO SE APLICA,COMUNICAÇÃO E INFORMAÇÃO,1,87,PORTUGUES,"PERNAMBUCO ACUMULOU, AO LONGO DE SUA HISTÓRIA, UM IMPORTANTE LEGADO DE REGISTROS QUE, NÃO OBSTANTE A INESTIMÁVEL IMPORTÂNCIA DA MEMÓRIA PARA A HISTÓRIA E CULTURA NACIONAL, FICARAM POR MUITO TEMPO DESCUIDADAMENTE EXPOSTOS À AÇÃO ENTRÓPICA DO TEMPO, ALIADA A AUSÊNCIA DE PROGRAMAS DE INCENTIVO AO ACESSO PÚBLICO E PRESERVAÇÃO. PARTINDO DA PERCEPÇÃO DESSE PROBLEMA FOI CRIADA EM 2009 A REDE MEMORIAL DE PERNAMBUCO, UM SISTEMA BASEADO NA ARTICULAÇÃO E NO TRABALHO COLABORATIVO ENTRE AS INSTITUIÇÕES DE MEMÓRIA DO ESTADO, RESPONSÁVEIS PELA CUSTÓDIA DESSES REGISTROS. O TRABALHO LANÇA UM OLHAR PERSPECTIVO E PROSPECTIVO SOBRE A ATIVIDADE DA REDE MEMORIAL DE PERNAMBUCO,ANALISANDO SEUS PRINCÍPIOS E PRÁTICAS. O SISTEMA MEMORIAL PODE SER VISTO COMO UMA METODOLOGIA DE ESTUDO EM CONSTRUÇÃO, UMA CATEGORIA DE TRABALHO CIENTÍFICO QUE TEM AJUDADO A ENXERGAR CADEIAS RELACIONAIS QUE OPERAM NO ÍNTIMO DAS INSTITUIÇÕES DE MEMÓRIA.REALIZAMOS UMA PESQUISA BIBLIOGRÁFICA SOBRE OS TEMAS DE MEMÓRIA, PRESERVAÇÃO, ACESSO, SISTEMAS E O TRABALHO EM REDE. O CORPUS FOI COMPOSTO POR ENTREVISTAS COM REPRESENTANTES DE ALGUMAS INSTITUIÇÕES QUE FAZEM PARTE DA REDE MEMORIAL DE PERNAMBUCO, E TRAZ COMO RESULTADO UMA ANÁLISE DA SUA CONTRIBUIÇÃO PARA A PRESERVAÇÃO DA MEMÓRIA PERNAMBUCANA, E IMPACTO NO DESENVOLVIMENTO DE UMA CULTURA VOLTADA AO ACESSO À INFORMAÇÃO NAS INSTITUIÇÕES ENVOLVIDAS.",https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoConclusao/viewTrabalhoConclusao.jsf?popup=true&id_trabalho=5211183,24039,,,2017
328,2017,25001019077P3,CIÊNCIA DA INFORMAÇÃO,25001019,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,22053296,5211028,A REPRESENTAÇÃO DA INFORMAÇÃO EM OBRAS ARTÍSTICO-PICTÓRICAS COMO ELEMENTO DE COMPREENSÃO DA MEMÓRIA,2,DISSERTAÇÃO,76619,"INFORMAÇÃO, MEMÓRIA E TECNOLOGIA",82937.0,MEMÓRIA DA INFORMAÇÃO CIENTÍFICA E TECNOLÓGICA,302103.0,ASPECTOS ÉTICOS NA REPRESENTAÇÃO DO CONHECIMENTO: USO DO METAFILTRO NO CONTROLE TERMINOLÓGICO DE METÁFORAS NO DOMÍNIO DA HOMOSSEXUALIDADE,01JAN2012:00:00:00,,01JAN2012:00:00:00,,22FEB2017:00:00:00,REPRESENTAÇÃO DA INFORMAÇÃO;MAPAS CONCEITUAIS;OBRAS ARTÍSTICO-PICTÓRICAS;INFORMAÇÃO EM ARTES;MEMÓRIA;JOAZ SILVA,"TREATS THE REPRESENTATION OF THE INFORMATION ACCORDING TO ITS APPLICABILITY AS AN INSTRUMENT OF SYSTEMATIZATION OF THE REGISTERED CONTENT IN ARTISTIC-PICTORIAL SUPPORTS, AS A RESOURCE OF UNDERSTANDING OF THE MEMORIALISTIC CONTENTS VISUALLY REPRESENTED IN THE NARRATIVES WHICH COMPOSE THESE PIECES, DISCUSSING THE USE OF CONCEPTUAL MAPS AS A TOOL OF REPRESENTATION. TO THEORETICAL DISCUSSION IT CONCATENATES IN FIRST INSTANCE THE RELATIONS WHICH ARE ESTABLISHED BETWEEN THE SCIENCE OF INFORMATION, THE MEMORIALISTIC STUDIES AND ART, CASTING UNDER WHICH UNDERSTANDING PERSPECTIVES OF THE REGISTERED MEMORY IN ARTISTIC SUPPORT, THE SCIENCE OF INFORMATION CAN APPLY ITS METHODS AND TECHNIQUES OF INFORMATION TREATMENT, TO THE REPRESENTATION OF INFORMATION IN THESE SUPPORTS, GIVING OPPORTUNITY TO THE VALUATION OF THE ARTISTIC SUPPORT AS A SOURCE OF INFORMATION IN THE DISCUSSIONS ABOUT MEMORY WHICH IS SOCIALLY PRODUCED. IN A SECOND MOMENT, A THEORETICAL - NON-EXHAUSTIVE - PRESENTATION OF GENERAL CONSIDERATIONS ABOUT THE MAJORS OF KNOWLEDGE MANAGEMENT AND REPRESENTATION OF INFORMATION TAKES PLACE, OPENING SPACE TO THE PRESENTATION OF THE INDEXING, CLASSIFICATION - AS CATEGORIZATION - ACTIVITIES IN THE FORMATION OF DOCUMENTARY PRODUCTS, SUCH AS INDEXATIONS, AND EMPHATICALLY, THE CONCEPTUAL MAPS. AT LAST, CONCEPTUAL MAPS OF THE ARTISTIC-PICTORIAL PIECES BY THE PERNAMBUCANO VISUAL ARTIST JOAZ SILVA WERE PRODUCED, ACCORDING TO THE ANALYSIS OF MEMORY CONTENT IDENTIFIED ON THEM THROUGH IMAGES IN ORDER TO ENABLE - THROUGH THE CONSTRUCTION OF DOCUMENTARY PRODUCT - DISCUSSIONS AND SUBSEQUENT REFLECTIONS ABOUT SUCH PIECES.",REPRESENTATION OF INFORMATION;CONCEPTUAL MAPS;ARTISTIC-PICTORIAL PIECES;INFORMATION IN ARTS;MEMORY;JOAZ SILVA,1,SERVIDOR PÚBLICO,1,BDTD - UFPE,1,ENSINO E PESQUISA,2131262,WAGNER OLIVEIRA DE MEDEIROS,06MAR2015:00:00:00,27,MESTRADO,FABIO ASSIS PINHO,DOCENTE,PERMANENTE,NORDESTE,PE,PERNAMBUCO,60000007,CIÊNCIAS SOCIAIS APLICADAS,60700009,CIÊNCIA DA INFORMAÇÃO,NA,NÃO SE APLICA,NA,NÃO SE APLICA,COMUNICAÇÃO E INFORMAÇÃO,1,179,PORTUGUES,"TRATA A REPRESENTAÇÃO DA INFORMAÇÃO SEGUNDO A SUA APLICABILIDADE COMO INSTRUMENTO DE SISTEMATIZAÇÃO DO CONTEÚDO REGISTRADO EM SUPORTES ARTÍSTICO-PICTÓRICOS, COMO RECURSO DE COMPREENSÃO DOS ASSUNTOS MEMORIALÍSTICOS REPRESENTADOS VISUALMENTE NAS NARRATIVAS QUE COMPÕEM ESTAS OBRAS, DISCUTINDO O USO DOS MAPAS CONCEITUAIS COMO FERRAMENTA DE REPRESENTAÇÃO. PARA DISCUSSÃO TEÓRICA CONCATENA EM PRIMEIRA INSTÂNCIA AS RELAÇÕES QUE SE ESTABELECEM ENTRE A CIÊNCIA DA INFORMAÇÃO, OS ESTUDOS MEMORIALÍSTICOS E A ARTE, ELENCANDO SOB QUAIS PERSPECTIVAS DE COMPREENSÃO DA MEMÓRIA REGISTRADA NO SUPORTE ARTÍSTICO, A CIÊNCIA DA INFORMAÇÃO PODE APLICAR SEUS MÉTODOS E TÉCNICAS DE TRATAMENTO INFORMACIONAL, PARA A REPRESENTAÇÃO DA INFORMAÇÃO NESTES SUPORTES, OPORTUNIZANDO A VALORAÇÃO DO SUPORTE ARTÍSTICO, COMO FONTE DE INFORMAÇÃO NAS DISCUSSÕES SOBRE A MEMÓRIA QUE É PRODUZIDA SOCIALMENTE. EM UM SEGUNDO MOMENTO, ENVEREDA-SE A APRESENTAÇÃO TEÓRICA - NÃO EXAUSTIVA - DE CONSIDERAÇÕES GERAIS SOBRE A ÁREA DE ORGANIZAÇÃO DO CONHECIMENTO E DA REPRESENTAÇÃO DA INFORMAÇÃO, ABRINDO ESPAÇO À APRESENTAÇÃO DAS ATIVIDADES DE INDEXAÇÃO, CLASSIFICAÇÃO - COMO CATEGORIZAÇÃO - NA FORMAÇÃO DE PRODUTOS DOCUMENTÁRIOS, COMO OS ÍNDICES E, COM MAIOR ÊNFASE, OS MAPAS CONCEITUAIS. POR FIM, FORAM CONSTRUÍDOS MAPAS CONCEITUAIS DAS OBRAS ARTÍSTICO-PICTÓRICAS DO ARTISTA PLÁSTICO PERNAMBUCANO JOAZ SILVA, COM BASE NA ANÁLISE DO CONTEÚDO MEMORIALÍSTICO IDENTIFICADO IMAGETICAMENTE NESTAS, A FIM DE VIABILIZAR - PELA CONSTRUÇÃO DO PRODUTO DOCUMENTÁRIO - DISCUSSÕES E REFLEXÕES POSTERIORES SOBRE TAIS OBRAS.",https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoConclusao/viewTrabalhoConclusao.jsf?popup=true&id_trabalho=5211028,250212,,,2017
329,2017,25001019077P3,CIÊNCIA DA INFORMAÇÃO,25001019,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,22053297,5211298,ANÁLISE DAS CITAÇÕES RECEBIDAS PELOS GANHADORES DO PRÊMIO NOBEL DE QUÍMICA E FÍSICA NOS ANOS DE 2005 A 2012,2,DISSERTAÇÃO,76619,"INFORMAÇÃO, MEMÓRIA E TECNOLOGIA",82938.0,COMUNICAÇÃO E VISUALIZAÇÃO DA MEMÓRIA,102121.0,ESTRATÉGIA METODOLÓGICA PARA A GERAÇÃO DE INDICADORES CIENTÍFICOS A PARTIR DE DADOS EXTRAÍDOS DA PLATAFORMA LATTES (CNPQ),01JAN2012:00:00:00,,01JAN2012:00:00:00,,15MAR2017:00:00:00,ÍNDICE DE CITAÇÃO;PRÊMIO NOBEL;FÍSICA;QUÍMICA;PRODUÇÃO CIENTÍFICA,"ANALYSES THE INFLUENCE OF AWARDING THE RESEARCHERS OF CHEMISTRY AND PHYSICS MAJORS WITH THE NOBEL PRIZE IN THEIR RESPECTIVE INDEXES OF QUOTATION FROM 2005 TO 2012. IT QUESTIONS IF THERE IS ANY RELATION BETWEEN THE AWARDING WITH THE NOBEL PRIZE AND THE QUOTATION INDEXES OF THE RESPECTIVE WINNERS OF THE PRIZE WHICH WERE PRESENTED UNDER THE WEB OF SCIENCE AND SCORPUS DATABASE, BEING THE SPECIFIC OBJECTIVES TO PRESENT THE INDEXES OF QUOTATION OF THE NOBEL WINNERS AND TO IDENTIFY IF THE INDEXES OF QUOTATION ARE INFLUENCED BY THE NOBEL PRIZE. IT HOLDS AN EXPLORATORY RESEARCH AND COMPARATIVE STUDY, BASED UPON THE STUDIES OF QUOTATION FOR ANALYSYS AND DISCUSSION OF THE COLLECTED DATA. ABOUT THE RESULTS IT IS SEEN THAT THE NOBEL PRIZE SHOWS SIGNS OF INFLUENCE IN THE INDEXES OF QUOTATION OF THE RESEARCHERS IN THE STUDIED MAJORS. IT CONSIDERS THAT THE RAISING OF THE INFORMATION HAD THE PURPOSE OF UNDERSTANDING THIS DYNAMIC IN THE SCIENCE WHICH PROVIDED DATA ABOUT THE SCIENTIFIC PRODUCTION AND RESEARCHERS THROUGH A NOBEL PRIZE THAT HAS IMPORTANCE AND COOPERATES TO THE ADVANCE OF KNOWLEDGE.",INDEX OF QUOTATION;NOBEL PRIZE;PHYSICS;CHEMISTRY;SCIENTIFIC PRODUCTION,1,CLT,1,BDTD - UFPE,4,PROFISSIONAL AUTÔNOMO,2131191,JAILINY FERNANDA SILVA STANFORD,06MAR2015:00:00:00,27,MESTRADO,FABIO MASCARENHAS E SILVA,DOCENTE,PERMANENTE,NORDESTE,PE,PERNAMBUCO,60000007,CIÊNCIAS SOCIAIS APLICADAS,60700009,CIÊNCIA DA INFORMAÇÃO,NA,NÃO SE APLICA,NA,NÃO SE APLICA,COMUNICAÇÃO E INFORMAÇÃO,1,89,PORTUGUES,"ANALISA A INFLUÊNCIA DA CONTEMPLAÇÃO DO PRÊMIO NOBEL PARA PESQUISADORES DAS ÁREAS DA FÍSICA E QUÍMICA EM SEUS RESPECTIVOS ÍNDICES DE CITAÇÃO NO PERÍODO DE 2005 A 2012. QUESTIONA SE HÁ RELAÇÃO ENTRE A CONTEMPLAÇÃO COM O PRÊMIO NOBEL E OS ÍNDICES DE CITAÇÃO DOS RESPECTIVOS GANHADORES DAPREMIAÇÃO APRESENTADOS NAS BASES DE DADOS DA WEB OF SCIENCE E SCOPUS,TENDO COMO OBJETIVOS ESPECÍFICOS APRESENTAR OS ÍNDICES DE CITAÇÃO DOS GANHADORES DO NOBEL E IDENTIFICAR SE OS ÍNDICES DE CITAÇÃO SÃO INFLUENCIADOS PELO PRÊMIO NOBEL. REALIZA UMA PESQUISA EXPLORATÓRIA E ESTUDO COMPARATIVO, TENDO COMO BASE OS ESTUDOS DE CITAÇÃO PARA ANÁLISE E DISCUSSÃO DOS DADOS COLETADOS. SOBRE OS RESULTADOS É VISTO QUE A PREMIAÇÃO NOBEL APRESENTA INDÍCIOS DE INFLUÊNCIA NOS ÍNDICES DE CITAÇÃO DOS PESQUISADORES NAS ÁREAS ESTUDADAS. CONSIDERA QUE O LEVANTAMENTO DAS INFORMAÇÕES TEVE A FINALIDADE DE COMPREENDER ESSA DINÂMICA NA CIÊNCIA QUE PROPORCIONOU DADOS SOBRE A PRODUÇÃO CIENTÍFICA E PESQUISADORES ATRAVÉS DE UMA PREMIAÇÃO QUE TEM IMPORTÂNCIA E QUE COOPERA PARA O AVANÇO DO SABER.",https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoConclusao/viewTrabalhoConclusao.jsf?popup=true&id_trabalho=5211298,448728,,,2017
